"stationID";"security";"dockingCostPerVolume";"maxShipVolumeDockable";"officeRentalCost";"operationID";"stationTypeID";"corporationID";"solarSystemID";"constellationID";"regionID";"stationName";"x";"y";"z";"reprocessingEfficiency";"reprocessingStationsTake";"reprocessingHangarFlag"
"60013477";"500";"0,00";"50.000.000,00";"10000";"32";"57";"1000147";"30003339";"20000486";"10000041";"VLGD-R III - Moon 2 - Intaki Syndicate Academy";"-42.195.148.800,00";"2.419.138.560,00";"183.834.255.360,00";"0,50";"0,05";"4"
"60013480";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003338";"20000486";"10000041";"9GYL-O V - Moon 9 - Intaki Syndicate Bureau";"-48.650.772.480,00";"-4.358.430.720,00";"-557.812.408.320,00";"0,50";"0,05";"4"
"60013483";"500";"0,00";"50.000.000,00";"10000";"32";"57";"1000147";"30003333";"20000485";"10000041";"RF-GGF V - Intaki Syndicate Academy";"-406.035.210.240,00";"-76.633.743.360,00";"-109.393.305.600,00";"0,50";"0,05";"4"
"60013486";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003335";"20000485";"10000041";"A-SJ8X VII - Moon 1 - Intaki Syndicate Bureau";"1.150.577.664.000,00";"-16.566.067.200,00";"-10.338.754.560,00";"0,50";"0,05";"4"
"60013489";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003329";"20000485";"10000041";"31-MLU X - Moon 8 - Intaki Syndicate Bureau";"-1.069.178.019.840,00";"-98.075.566.080,00";"-938.715.586.560,00";"0,50";"0,05";"4"
"60013492";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003305";"20000482";"10000041";"A-ZLHX VII - Moon 2 - Intaki Syndicate Bureau";"58.215.505.920,00";"7.060.316.160,00";"-463.720.243.200,00";"0,50";"0,05";"4"
"60013495";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003305";"20000482";"10000041";"A-ZLHX XI - Moon 1 - Intaki Syndicate Bureau";"366.073.405.440,00";"44.398.878.720,00";"-2.593.051.975.680,00";"0,50";"0,05";"4"
"60013498";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003307";"20000482";"10000041";"Y9G-KS VI - Moon 14 - Intaki Syndicate Bureau";"-16.354.467.840,00";"-2.290.851.840,00";"755.462.676.480,00";"0,50";"0,05";"4"
"60013501";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003363";"20000490";"10000041";"CIS-7X VII - Intaki Syndicate Bureau";"238.759.403.520,00";"-7.499.980.800,00";"445.064.601.600,00";"0,50";"0,05";"4"
"60013504";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003361";"20000490";"10000041";"VSIG-K VIII - Moon 1 - Intaki Syndicate Bureau";"3.799.024.803.840,00";"193.691.197.440,00";"2.576.085.934.080,00";"0,50";"0,05";"4"
"60013507";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003363";"20000490";"10000041";"CIS-7X IX - Moon 6 - Intaki Syndicate Bureau";"131.951.616.000,00";"-4.149.534.720,00";"-1.772.314.091.520,00";"0,50";"0,05";"4"
"60013510";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003342";"20000487";"10000041";"Y-W6GF IX - Moon 3 - Intaki Syndicate Bureau";"396.569.026.560,00";"-44.286.812.160,00";"1.754.020.454.400,00";"0,50";"0,05";"4"
"60013513";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003344";"20000487";"10000041";"KLYN-8 IV - Moon 21 - Intaki Syndicate Bureau";"1.045.576.949.760,00";"-104.955.125.760,00";"-1.050.164.797.440,00";"0,50";"0,05";"4"
"60013516";"500";"0,00";"50.000.000,00";"10000";"32";"57";"1000147";"30003344";"20000487";"10000041";"KLYN-8 IV - Moon 14 - Intaki Syndicate Academy";"1.053.954.170.880,00";"-105.794.150.400,00";"-1.034.449.182.720,00";"0,50";"0,05";"4"
"60013519";"500";"0,00";"50.000.000,00";"10000";"32";"57";"1000147";"30003287";"20000480";"10000041";"T22-QI VI - Moon 12 - Intaki Syndicate Academy";"1.750.756.515.840,00";"-111.141.888.000,00";"-248.633.548.800,00";"0,50";"0,05";"4"
"60013522";"500";"0,00";"50.000.000,00";"10000";"32";"57";"1000147";"30003287";"20000480";"10000041";"T22-QI VI - Moon 6 - Intaki Syndicate Academy";"1.746.742.517.760,00";"-110.884.331.520,00";"-243.853.516.800,00";"0,50";"0,05";"4"
"60013525";"500";"0,00";"50.000.000,00";"10000";"32";"57";"1000147";"30003287";"20000480";"10000041";"T22-QI V - Moon 14 - Intaki Syndicate Academy";"-706.617.876.480,00";"44.857.466.880,00";"-344.147.435.520,00";"0,50";"0,05";"4"
"60013528";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003324";"20000484";"10000041";"3MOG-V X - Moon 2 - Intaki Syndicate Bureau";"77.329.244.160,00";"-1.835.458.560,00";"-989.036.666.880,00";"0,50";"0,05";"4"
"60013531";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003322";"20000484";"10000041";"3KNK-A IX - Moon 12 - Intaki Syndicate Bureau";"1.128.634.490.880,00";"-108.856.565.760,00";"-2.134.277.038.080,00";"0,50";"0,05";"4"
"60013534";"500";"0,00";"50.000.000,00";"10000";"32";"57";"1000147";"30003321";"20000484";"10000041";"5-FGQI V - Moon 13 - Intaki Syndicate Academy";"319.816.212.480,00";"-40.979.865.600,00";"795.899.535.360,00";"0,50";"0,05";"4"
"60013537";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003317";"20000483";"10000041";"I0AB-R VI - Moon 2 - Intaki Syndicate Bureau";"1.085.668.270.080,00";"39.198.105.600,00";"479.469.281.280,00";"0,50";"0,05";"4"
"60013540";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003312";"20000483";"10000041";"35-RK9 IX - Moon 4 - Intaki Syndicate Bureau";"-2.090.337.607.680,00";"-282.102.128.640,00";"1.227.688.550.400,00";"0,50";"0,05";"4"
"60013543";"500";"0,00";"50.000.000,00";"10000";"34";"3868";"1000147";"30003318";"20000483";"10000041";"MXYS-8 IV - Moon 1 - Intaki Syndicate Treasury";"-254.893.793.280,00";"16.024.166.400,00";"281.417.195.520,00";"0,50";"0,05";"4"
"60013546";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003284";"20000479";"10000041";"M2-CF1 X - Moon 3 - Intaki Syndicate Bureau";"-3.286.310.707.200,00";"-621.876.387.840,00";"-5.186.810.634.240,00";"0,50";"0,05";"4"
"60013549";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003280";"20000479";"10000041";"6-CZ49 VI - Moon 6 - Intaki Syndicate Bureau";"1.293.218.979.840,00";"166.219.898.880,00";"1.087.498.690.560,00";"0,50";"0,05";"4"
"60013552";"500";"0,00";"50.000.000,00";"10000";"33";"56";"1000147";"30003281";"20000479";"10000041";"EZA-FM IV - Intaki Syndicate Bureau";"402.699.018.240,00";"54.323.159.040,00";"945.151.303.680,00";"0,50";"0,05";"4"
"60013555";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001480";"20000218";"10000017";"54-VNO XI - Moon 2 - Jove Navy Testing Facilities";"348.055.756.800,00";"-36.447.068.160,00";"-1.344.350.085.120,00";"0,50";"0,05";"4"
"60013558";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001480";"20000218";"10000017";"54-VNO V - Moon 2 - Jove Navy Assembly Plant";"13.865.410.560,00";"-1.451.089.920,00";"211.969.105.920,00";"0,50";"0,05";"4"
"60013561";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001480";"20000218";"10000017";"54-VNO X - Jove Navy Assembly Plant";"898.287.083.520,00";"-94.051.000.320,00";"-318.990.950.400,00";"0,50";"0,05";"4"
"60013564";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001631";"20000241";"10000019";"T-YWDD VII - Moon 13 - Jove Navy Assembly Plant";"6.756.184.842.240,00";"285.903.052.800,00";"-2.955.737.210.880,00";"0,50";"0,05";"4"
"60013567";"500";"0,00";"50.000.000,00";"10000";"15";"3865";"1000149";"30001633";"20000241";"10000019";"T-C5A0 X - Moon 9 - Jove Navy Logistic Support";"-221.577.584.640,00";"-10.640.793.600,00";"1.070.805.934.080,00";"0,50";"0,05";"4"
"60013570";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001632";"20000241";"10000019";"DLY-RG VIII - Moon 3 - Jove Navy Assembly Plant";"243.843.194.880,00";"-13.893.427.200,00";"-761.142.681.600,00";"0,50";"0,05";"4"
"60013573";"500";"0,00";"50.000.000,00";"10000";"15";"3865";"1000149";"30001492";"20000220";"10000017";"6-NCE7 IV - Jove Navy Logistic Support";"376.377.876.480,00";"27.143.577.600,00";"-104.650.383.360,00";"0,50";"0,05";"4"
"60013576";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001496";"20000220";"10000017";"CZ-CED IV - Moon 18 - Jove Navy Assembly Plant";"294.357.442.560,00";"31.570.452.480,00";"-918.125.568.000,00";"0,50";"0,05";"4"
"60013579";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001499";"20000220";"10000017";"L-TPN0 II - Moon 2 - Jove Navy Testing Facilities";"-62.069.760.000,00";"-5.635.891.200,00";"178.477.178.880,00";"0,50";"0,05";"4"
"60013582";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001624";"20000240";"10000019";"69A-54 VIII - Jove Navy Assembly Plant";"575.873.802.240,00";"89.657.794.560,00";"615.320.494.080,00";"0,50";"0,05";"4"
"60013585";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001629";"20000240";"10000019";"BWO-UU VIII - Jove Navy Testing Facilities";"-2.590.772.060.160,00";"-32.874.209.280,00";"-998.415.360.000,00";"0,50";"0,05";"4"
"60013588";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001628";"20000240";"10000019";"PQWA-L VII - Jove Navy Assembly Plant";"-83.501.506.560,00";"15.398.461.440,00";"285.904.281.600,00";"0,50";"0,05";"4"
"60013591";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001524";"20000224";"10000017";"1C-TD6 X - Moon 4 - Jove Navy Testing Facilities";"842.257.489.920,00";"-2.630.983.680,00";"-607.931.719.680,00";"0,50";"0,05";"4"
"60013594";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001519";"20000224";"10000017";"TO21-U VIII - Moon 1 - Jove Navy Assembly Plant";"-533.703.843.840,00";"81.998.929.920,00";"-953.588.736.000,00";"0,50";"0,05";"4"
"60013597";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001518";"20000224";"10000017";"H7OL-I IV - Moon 6 - Jove Navy Assembly Plant";"-133.927.526.400,00";"-10.660.700.160,00";"681.271.664.640,00";"0,50";"0,05";"4"
"60013600";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001453";"20000213";"10000017";"SQ-2XA II - Jove Navy Testing Facilities";"67.866.746.880,00";"5.318.369.280,00";"-136.705.843.200,00";"0,50";"0,05";"4"
"60013603";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001453";"20000213";"10000017";"SQ-2XA IV - Jove Navy Testing Facilities";"490.693.877.760,00";"38.430.105.600,00";"-275.662.233.600,00";"0,50";"0,05";"4"
"60013606";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001449";"20000213";"10000017";"PZP1-D IX - Moon 5 - Jove Navy Assembly Plant";"1.420.062.105.600,00";"-59.248.435.200,00";"142.192.435.200,00";"0,50";"0,05";"4"
"60013609";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001603";"20000236";"10000019";"6-HFD6 V - Moon 14 - Jove Navy Assembly Plant";"-898.261.524.480,00";"88.960.081.920,00";"233.374.064.640,00";"0,50";"0,05";"4"
"60013612";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001603";"20000236";"10000019";"6-HFD6 V - Moon 19 - Jove Navy Assembly Plant";"-903.600.168.960,00";"89.489.203.200,00";"231.864.852.480,00";"0,50";"0,05";"4"
"60013615";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001600";"20000236";"10000019";"9-BUSQ VII - Moon 4 - Jove Navy Assembly Plant";"-261.365.145.600,00";"-22.772.736.000,00";"-701.771.980.800,00";"0,50";"0,05";"4"
"60013618";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001514";"20000223";"10000017";"8-ULAA VI - Moon 13 - Jove Navy Testing Facilities";"-383.499.509.760,00";"-29.747.159.040,00";"-494.082.416.640,00";"0,50";"0,05";"4"
"60013621";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001513";"20000223";"10000017";"H-EDXD VIII - Moon 3 - Jove Navy Assembly Plant";"1.790.388.019.200,00";"50.313.338.880,00";"-135.024.599.040,00";"0,50";"0,05";"4"
"60013624";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001515";"20000223";"10000017";"KF1-DU VII - Moon 3 - Jove Navy Assembly Plant";"-1.897.580.666.880,00";"349.531.299.840,00";"388.409.057.280,00";"0,50";"0,05";"4"
"60013627";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001508";"20000222";"10000017";"I9D-0D VI - Moon 3 - Jove Navy Assembly Plant";"-28.768.788.480,00";"-1.139.957.760,00";"705.921.638.400,00";"0,50";"0,05";"4"
"60013630";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001507";"20000222";"10000017";"LH-J8H X - Moon 1 - Jove Navy Assembly Plant";"7.569.051.279.360,00";"-1.012.750.295.040,00";"2.280.889.344.000,00";"0,50";"0,05";"4"
"60013633";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001508";"20000222";"10000017";"I9D-0D II - Jove Navy Assembly Plant";"31.270.379.520,00";"1.238.507.520,00";"75.948.564.480,00";"0,50";"0,05";"4"
"60013636";"500";"0,00";"50.000.000,00";"10000";"13";"3865";"1000149";"30001643";"20000242";"10000019";"0IRK-R IX - Jove Navy Testing Facilities";"216.205.025.280,00";"-18.577.367.040,00";"601.984.573.440,00";"0,50";"0,05";"4"
"60013639";"500";"0,00";"50.000.000,00";"10000";"14";"3865";"1000149";"30001637";"20000242";"10000019";"FR-RCH IV - Moon 2 - Jove Navy Assembly Plant";"5.215.019.212.800,00";"243.864.576.000,00";"-13.645.986.816.000,00";"0,50";"0,05";"4"
"60013642";"500";"0,00";"50.000.000,00";"10000";"15";"3865";"1000149";"30001638";"20000242";"10000019";"FNS3-F VII - Moon 7 - Jove Navy Logistic Support";"275.475.701.760,00";"-47.881.052.160,00";"881.513.963.520,00";"0,50";"0,05";"4"
"60013645";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001480";"20000218";"10000017";"54-VNO X - Moon 3 - Jovian directorate Bureau";"898.005.688.320,00";"-94.035.763.200,00";"-318.777.630.720,00";"0,50";"0,05";"4"
"60013648";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001483";"20000218";"10000017";"PBXG-A IV - Moon 3 - Jovian directorate Bureau";"-581.956.116.480,00";"8.371.937.280,00";"211.671.736.320,00";"0,50";"0,05";"4"
"60013651";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001483";"20000218";"10000017";"PBXG-A IV - Jovian directorate Bureau";"-581.682.831.360,00";"8.343.429.120,00";"211.911.598.080,00";"0,50";"0,05";"4"
"60013654";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001480";"20000218";"10000017";"54-VNO VI - Moon 1 - Jovian directorate Bureau";"293.613.772.800,00";"-30.746.173.440,00";"-120.268.185.600,00";"0,50";"0,05";"4"
"60013657";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001481";"20000218";"10000017";"IAMZ-5 XII - Moon 2 - Jovian directorate Bureau";"4.024.282.767.360,00";"412.374.589.440,00";"-3.863.821.393.920,00";"0,50";"0,05";"4"
"60013660";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001480";"20000218";"10000017";"54-VNO VIII - Moon 3 - Jovian directorate Bureau";"-546.489.016.320,00";"57.225.830.400,00";"89.775.513.600,00";"0,50";"0,05";"4"
"60013663";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001639";"20000242";"10000019";"7BA-TK VI - Moon 4 - Jovian directorate Bureau";"2.487.559.495.680,00";"355.515.064.320,00";"-2.403.846.512.640,00";"0,50";"0,05";"4"
"60013666";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001637";"20000242";"10000019";"FR-RCH I - Moon 11 - Jovian directorate Bureau";"1.859.413.893.120,00";"86.943.129.600,00";"992.878.878.720,00";"0,50";"0,05";"4"
"60013669";"500";"0,00";"50.000.000,00";"10000";"32";"3865";"1000150";"30001643";"20000242";"10000019";"0IRK-R VIII - Moon 3 - Jovian directorate Academy";"429.620.797.440,00";"-36.915.978.240,00";"63.850.782.720,00";"0,50";"0,05";"4"
"60013672";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001637";"20000242";"10000019";"FR-RCH I - Moon 10 - Jovian directorate Bureau";"1.869.266.903.040,00";"87.411.548.160,00";"1.006.098.063.360,00";"0,50";"0,05";"4"
"60013675";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001639";"20000242";"10000019";"7BA-TK III - Moon 2 - Jovian directorate Bureau";"515.968.327.680,00";"73.740.902.400,00";"33.193.451.520,00";"0,50";"0,05";"4"
"60013678";"500";"0,00";"50.000.000,00";"10000";"32";"3865";"1000150";"30001638";"20000242";"10000019";"FNS3-F VII - Moon 3 - Jovian directorate Academy";"273.642.086.400,00";"-47.562.055.680,00";"880.006.225.920,00";"0,50";"0,05";"4"
"60013681";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001631";"20000241";"10000019";"T-YWDD VII - Moon 18 - Jovian directorate Bureau";"6.748.713.738.240,00";"285.583.564.800,00";"-2.951.056.465.920,00";"0,50";"0,05";"4"
"60013684";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001632";"20000241";"10000019";"DLY-RG X - Jovian directorate Bureau";"-3.264.798.720,00";"179.036.160,00";"1.675.152.629.760,00";"0,50";"0,05";"4"
"60013687";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001631";"20000241";"10000019";"T-YWDD VII - Moon 1 - Jovian directorate Bureau";"6.755.090.718.720,00";"285.857.095.680,00";"-2.957.026.467.840,00";"0,50";"0,05";"4"
"60013690";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001633";"20000241";"10000019";"T-C5A0 XII - Moon 17 - Jovian directorate Bureau";"226.498.928.640,00";"10.876.723.200,00";"3.019.521.024.000,00";"0,50";"0,05";"4"
"60013693";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001631";"20000241";"10000019";"T-YWDD V - Moon 5 - Jovian directorate Bureau";"386.288.885.760,00";"16.346.357.760,00";"183.961.313.280,00";"0,50";"0,05";"4"
"60013696";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001631";"20000241";"10000019";"T-YWDD VI - Moon 21 - Jovian directorate Bureau";"-1.044.226.744.320,00";"-44.188.999.680,00";"298.651.361.280,00";"0,50";"0,05";"4"
"60013699";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001487";"20000219";"10000017";"FO-3PJ III - Moon 2 - Jovian directorate Bureau";"-98.146.344.960,00";"6.546.432.000,00";"388.800.061.440,00";"0,50";"0,05";"4"
"60013702";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001487";"20000219";"10000017";"FO-3PJ VI - Moon 11 - Jovian directorate Bureau";"-2.876.981.944.320,00";"191.895.920.640,00";"-3.193.205.760.000,00";"0,50";"0,05";"4"
"60013705";"500";"0,00";"50.000.000,00";"10000";"34";"3865";"1000150";"30001490";"20000219";"10000017";"X7-8IG VIII - Moon 9 - Jovian directorate Treasury";"-389.557.985.280,00";"-18.987.540.480,00";"-587.511.767.040,00";"0,50";"0,05";"4"
"60013708";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001487";"20000219";"10000017";"FO-3PJ III - Moon 10 - Jovian directorate Bureau";"-99.512.279.040,00";"6.637.854.720,00";"388.603.944.960,00";"0,50";"0,05";"4"
"60013711";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001488";"20000219";"10000017";"6-QXE6 VI - Moon 22 - Jovian directorate Bureau";"2.919.241.359.360,00";"343.135.395.840,00";"-2.636.802.908.160,00";"0,50";"0,05";"4"
"60013714";"500";"0,00";"50.000.000,00";"10000";"32";"3865";"1000150";"30001489";"20000219";"10000017";"N-FKXV V - Moon 12 - Jovian directorate Academy";"489.735.168.000,00";"-60.612.403.200,00";"-2.514.002.288.640,00";"0,50";"0,05";"4"
"60013717";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001518";"20000224";"10000017";"H7OL-I III - Moon 3 - Jovian directorate Bureau";"182.930.595.840,00";"14.561.648.640,00";"-141.503.815.680,00";"0,50";"0,05";"4"
"60013720";"500";"0,00";"50.000.000,00";"10000";"34";"3865";"1000150";"30001524";"20000224";"10000017";"1C-TD6 VIII - Moon 2 - Jovian directorate Treasury";"75.387.494.400,00";"-235.806.720,00";"-314.174.054.400,00";"0,50";"0,05";"4"
"60013723";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001518";"20000224";"10000017";"H7OL-I IV - Moon 10 - Jovian directorate Bureau";"-135.268.884.480,00";"-10.767.605.760,00";"679.270.195.200,00";"0,50";"0,05";"4"
"60013726";"500";"0,00";"50.000.000,00";"10000";"34";"3865";"1000150";"30001524";"20000224";"10000017";"1C-TD6 X - Moon 16 - Jovian directorate Treasury";"834.495.651.840,00";"-2.604.687.360,00";"-606.491.811.840,00";"0,50";"0,05";"4"
"60013729";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001521";"20000224";"10000017";"0M-M64 VII - Moon 5 - Jovian directorate Bureau";"-282.585.538.560,00";"-28.826.050.560,00";"-807.624.253.440,00";"0,50";"0,05";"4"
"60013732";"500";"0,00";"50.000.000,00";"10000";"32";"3865";"1000150";"30001525";"20000224";"10000017";"YBYX-1 I - Jovian directorate Academy";"27.987.271.680,00";"2.319.114.240,00";"28.552.519.680,00";"0,50";"0,05";"4"
"60013735";"500";"0,00";"50.000.000,00";"10000";"32";"3865";"1000150";"30001613";"20000238";"10000019";"Z-KPAR VIII - Moon 21 - Jovian directorate Academy";"-360.126.013.440,00";"52.822.548.480,00";"1.644.058.337.280,00";"0,50";"0,05";"4"
"60013738";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001611";"20000238";"10000019";"B-Y06L VII - Moon 4 - Jovian directorate Bureau";"-687.956.336.640,00";"16.984.842.240,00";"-1.131.578.449.920,00";"0,50";"0,05";"4"
"60013741";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001616";"20000238";"10000019";"CLDT-L III - Moon 5 - Jovian directorate Bureau";"-1.106.088.222.720,00";"-195.870.105.600,00";"279.731.036.160,00";"0,50";"0,05";"4"
"60013744";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001616";"20000238";"10000019";"CLDT-L IV - Moon 7 - Jovian directorate Bureau";"-4.372.559.585.280,00";"-774.311.485.440,00";"3.544.371.732.480,00";"0,50";"0,05";"4"
"60013747";"500";"0,00";"50.000.000,00";"10000";"34";"3865";"1000150";"30001615";"20000238";"10000019";"2RV-06 VIII - Moon 11 - Jovian directorate Treasury";"999.860.920.320,00";"193.264.066.560,00";"-1.003.185.807.360,00";"0,50";"0,05";"4"
"60013750";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001611";"20000238";"10000019";"B-Y06L VII - Moon 1 - Jovian directorate Bureau";"-690.402.385.920,00";"17.047.019.520,00";"-1.130.389.954.560,00";"0,50";"0,05";"4"
"60013753";"500";"0,00";"50.000.000,00";"10000";"34";"3865";"1000150";"30001629";"20000240";"10000019";"BWO-UU VII - Moon 4 - Jovian directorate Treasury";"-343.262.208.000,00";"-4.352.532.480,00";"565.491.671.040,00";"0,50";"0,05";"4"
"60013756";"500";"0,00";"50.000.000,00";"10000";"32";"3865";"1000150";"30001627";"20000240";"10000019";"8-UWFS II - Jovian directorate Academy";"-345.863.823.360,00";"-30.234.501.120,00";"-131.957.514.240,00";"0,50";"0,05";"4"
"60013759";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001624";"20000240";"10000019";"69A-54 X - Moon 8 - Jovian directorate Bureau";"1.579.422.720.000,00";"245.903.400.960,00";"230.156.820.480,00";"0,50";"0,05";"4"
"60013762";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001624";"20000240";"10000019";"69A-54 X - Moon 12 - Jovian directorate Bureau";"1.579.254.374.400,00";"245.876.367.360,00";"233.312.624.640,00";"0,50";"0,05";"4"
"60013765";"500";"0,00";"50.000.000,00";"10000";"32";"3865";"1000150";"30001626";"20000240";"10000019";"5V-YL6 VII - Moon 11 - Jovian directorate Academy";"2.109.203.865.600,00";"-310.504.120.320,00";"3.272.854.609.920,00";"0,50";"0,05";"4"
"60013768";"500";"0,00";"50.000.000,00";"10000";"34";"3865";"1000150";"30001630";"20000240";"10000019";"SQVI-U V - Moon 1 - Jovian directorate Treasury";"-3.333.870.919.680,00";"501.112.627.200,00";"-712.847.155.200,00";"0,50";"0,05";"4"
"60013771";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001608";"20000237";"10000019";"7-8XK0 VII - Moon 8 - Jovian directorate Bureau";"-106.213.171.200,00";"-16.263.782.400,00";"510.714.716.160,00";"0,50";"0,05";"4"
"60013774";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001607";"20000237";"10000019";"G-N6MC VI - Moon 5 - Jovian directorate Bureau";"462.571.560.960,00";"28.145.786.880,00";"-56.825.978.880,00";"0,50";"0,05";"4"
"60013777";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001608";"20000237";"10000019";"7-8XK0 VI - Jovian directorate Bureau";"-328.447.795.200,00";"-50.291.220.480,00";"-195.964.231.680,00";"0,50";"0,05";"4"
"60013780";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001604";"20000237";"10000019";"P3UD-M VII - Moon 7 - Jovian directorate Bureau";"-1.779.226.091.520,00";"-98.123.735.040,00";"-838.777.282.560,00";"0,50";"0,05";"4"
"60013783";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001607";"20000237";"10000019";"G-N6MC VI - Moon 9 - Jovian directorate Bureau";"463.675.760.640,00";"28.213.370.880,00";"-57.311.109.120,00";"0,50";"0,05";"4"
"60013786";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001609";"20000237";"10000019";"90G-OA XII - Moon 19 - Jovian directorate Bureau";"-797.902.479.360,00";"-117.230.100.480,00";"-1.997.670.359.040,00";"0,50";"0,05";"4"
"60013789";"500";"0,00";"50.000.000,00";"10000";"33";"3865";"1000150";"30001496";"20000220";"10000017";"CZ-CED VI - Moon 2 - Jovian directorate Bureau";"831.711.436.800,00";"89.198.714.880,00";"-4.186.534.256.640,00";"0,50";"0,05";"4"
